Label,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Subsample,Precision,Recall,AUC,Accuracy
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,9,45%,0.885198135,0.552460203,0.637456294,0.637456294
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,9,45%,0.901552511,0.575799087,0.664474886,0.664474886
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,9,45%,0.888616891,0.577825818,0.660167476,0.660139518
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,9,45%,0.893916914,0.579242637,0.663866132,0.663823475
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,9,45%,0.887688985,0.584025854,0.675499169,0.675422814
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,10,50%,0.588933156,0.872164678,0.631663246,0.631679014
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,10,50%,0.612819058,0.88804866,0.66348841,0.66348841
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,10,50%,0.617674133,0.886979511,0.669040416,0.669016411
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,10,50%,0.62151487,0.892559226,0.67441713,0.674453529
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,10,50%,0.630375114,0.892487047,0.684415915,0.684483317
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,10,50%,0.559989832,0.866526813,0.592783469,0.592801416
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,10,50%,0.584768212,0.870951833,0.626253493,0.626253493
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,10,50%,0.587941176,0.880810751,0.631815067,0.631787642
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,10,50%,0.594850949,0.878878879,0.640040241,0.640080093
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,10,50%,0.600795756,0.880181347,0.647478878,0.64755426
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,10,50%,0.742560227,0.412219746,0.634643836,0.634629253
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,10,50%,0.775877066,0.439914516,0.65641953,0.65641953
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,10,50%,0.625667633,0.903282661,0.681487146,0.681462716
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,10,50%,0.813193588,0.440106773,0.669485963,0.669447689
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,10,50%,0.846611177,0.461139896,0.688768263,0.688694525
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,10,50%,0.894322801,0.557681302,0.645485257,0.592473612
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,10,50%,0.909090909,0.57496361,0.678965321,0.618527043
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,10,50%,0.919806125,0.581314397,0.694716239,0.628703602
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,10,50%,0.925258592,0.585762569,0.703921793,0.635407976
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,10,50%,0.934585492,0.592121461,0.718368423,0.645286686
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,10,50%,0.893142782,0.557681302,0.63113735,0.631154527
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,10,50%,0.904487917,0.57496361,0.662419859,0.662419859
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,10,50%,0.897554527,0.581314397,0.662764048,0.662738187
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,10,50%,0.894561228,0.585762569,0.67141279,0.671450025
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,10,50%,0.895725389,0.592121461,0.678582072,0.678652413
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,11,55%,0.594507789,0.882584337,0.640338652,0.640324215
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,11,55%,0.612364158,0.892558279,0.663735424,0.663752522
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,11,55%,0.616425121,0.894273128,0.668846958,0.66886953
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,11,55%,0.623135918,0.88743932,0.675364078,0.675364078
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,11,55%,0.631622862,0.89163722,0.685806832,0.685806832
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,11,55%,0.561763818,0.886875671,0.597549873,0.59753263
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,11,55%,0.580322676,0.876120741,0.621216849,0.621235896
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,11,55%,0.58805117,0.865238286,0.629494769,0.629518374
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,11,55%,0.595669373,0.868021845,0.639411408,0.639411408
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,11,55%,0.607229894,0.880447585,0.655477032,0.655477032
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,11,55%,0.606741573,0.875432113,0.65404502,0.654031825
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,11,55%,0.774915431,0.445008966,0.657865416,0.657849511
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,11,55%,0.795845272,0.444933921,0.665387048,0.665364974
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,11,55%,0.803455724,0.451456311,0.670509709,0.670509709
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,11,55%,0.814533623,0.442285041,0.670789164,0.670789164
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,11,55%,0.904041006,0.560118168,0.655792335,0.597055844
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,11,55%,0.907650926,0.579912163,0.683734012,0.625046701
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,11,55%,0.914297157,0.582769623,0.691942433,0.629818764
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,11,55%,0.922026699,0.589067649,0.704861808,0.639411408
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,11,55%,0.919316843,0.587504705,0.701059524,0.636925795
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,11,55%,0.907259506,0.560118168,0.637598764,0.637582693
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,11,55%,0.894202032,0.579912163,0.661493484,0.661510872
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,11,55%,0.896676011,0.582769623,0.664140129,0.664163412
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,11,55%,0.892900485,0.589067649,0.676274272,0.676274272
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,11,55%,0.895170789,0.587504705,0.683745583,0.683745583
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,12,60%,0.595007452,0.872486888,0.639313811,0.639313811
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,12,60%,0.612035365,0.881917808,0.661438356,0.661438356
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,12,60%,0.617208413,0.88876652,0.668726935,0.668747132
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,12,60%,0.632564557,0.892380423,0.686941254,0.686969823
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,12,60%,0.630658045,0.89524838,0.685616635,0.685560054
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,12,60%,0.566300106,0.872159091,0.602108829,0.602108829
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,12,60%,0.583682771,0.877123288,0.625753425,0.625753425
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,12,60%,0.589537472,0.875,0.632836883,0.63285911
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,12,60%,0.605550239,0.879866518,0.653285137,0.653316646
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,12,60%,0.609000369,0.891468683,0.659711675,0.659649123
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,12,60%,0.740155945,0.414881993,0.634615385,0.634615385
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,12,60%,0.77557673,0.42369863,0.650547945,0.650547945
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,12,60%,0.806015546,0.43777533,0.666198111,0.666177145
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,12,60%,0.814285714,0.443826474,0.671287368,0.671255736
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,12,60%,0.640091989,0.901727862,0.697491022,0.697435897
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,12,60%,0.901551573,0.561942382,0.656558046,0.599377185
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,12,60%,0.911369863,0.576866383,0.682955526,0.621438356
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,12,60%,0.912628488,0.587915336,0.696336667,0.636438733
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,12,60%,0.920467186,0.595323741,0.709985598,0.647336949
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,12,60%,0.924406048,0.582709326,0.700089996,0.631309042
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,12,60%,0.897836538,0.561942382,0.636582168,0.636582168
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,12,60%,0.881232877,0.576866383,0.657123288,0.657123288
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,12,60%,0.887665198,0.587915336,0.662393275,0.662413951
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,12,60%,0.894883204,0.595323741,0.68179487,0.681824503
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,12,60%,0.894168467,0.582709326,0.679949857,0.679892038
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,13,65%,0.8140299,0.999495714,0.504992612,0.814062116
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,13,65%,0.817326579,0.999620685,0.515700754,0.81816314
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,13,65%,0.821309192,0.99915283,0.528577883,0.822687225
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,13,65%,0.826363829,0.999486521,0.544793316,0.828952858
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,13,65%,0.830775612,0.998006976,0.558398736,0.833198381
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,13,65%,0.836344774,0.975693394,0.574166627,0.825124969
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,13,65%,0.844734819,0.972689341,0.59894741,0.832545716
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,13,65%,0.851442874,0.979837343,0.619507512,0.844713656
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,13,65%,0.856948846,0.972015404,0.634506034,0.84543179
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,13,65%,0.862190813,0.972595914,0.649364912,0.851417004
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,13,65%,0.812638308,1,0.500437063,0.812669016
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,13,65%,0.814437236,1,0.50630137,0.814875693
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,13,65%,0.817678027,1,0.516886931,0.818832599
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,13,65%,0.821345708,0.999743261,0.528792654,0.823112224
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,13,65%,0.825174825,0.999501744,0.540787589,0.827530364
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,13,65%,0.98698941,0.825683429,0.729081031,0.820126198
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,13,65%,0.993045897,0.83677818,0.839366102,0.836963222
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,13,65%,0.993222636,0.839707778,0.849182511,0.840446035
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,13,65%,0.992811297,0.845985561,0.860212512,0.847309136
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,13,65%,0.993522671,0.853961456,0.87883258,0.856680162
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,13,65%,0.993645991,0.825683429,0.530476842,0.819962304
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,13,65%,0.991655076,0.83677818,0.566786442,0.832340251
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,13,65%,0.994916977,0.839707778,0.582994465,0.840446035
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,13,65%,0.989987163,0.845985561,0.603447419,0.845014602
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,13,65%,0.989038366,0.853961456,0.631668211,0.855060729
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,14,70%,0.594194541,0.868502388,0.637706897,0.63769609
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,14,70%,0.619913636,0.876482329,0.669511714,0.669523865
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,14,70%,0.621426989,0.882473254,0.672393196,0.672409724
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,14,70%,0.631632653,0.88533969,0.684505364,0.684505364
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,14,70%,0.62962963,0.888940305,0.683017122,0.683017122
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,14,70%,0.568577027,0.869719959,0.604929281,0.604916881
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,14,70%,0.588665304,0.879300223,0.632404926,0.632419421
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,14,70%,0.597000638,0.88310258,0.643439567,0.643458422
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,14,70%,0.601740844,0.873420739,0.647675805,0.647675805
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,14,70%,0.610772684,0.881536326,0.659879685,0.659879685
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,14,70%,0.61179328,0.849302238,0.655218641,0.655209553
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,14,70%,0.78737028,0.418692028,0.652805384,0.65279164
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,14,70%,0.79435128,0.424795469,0.657401668,0.657383369
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,14,70%,0.822380107,0.44147795,0.67306317,0.67306317
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,14,70%,0.822241681,0.434521055,0.670291532,0.670291532
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,14,70%,0.896600169,0.566986496,0.660030935,0.605947085
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,14,70%,0.907361747,0.580528846,0.684244536,0.62584395
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,14,70%,0.918974198,0.585036058,0.69809192,0.633545748
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,14,70%,0.925387366,0.592852779,0.711464392,0.644934446
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,14,70%,0.933364183,0.596569062,0.721770185,0.65108746
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,14,70%,0.885080079,0.566986496,0.636677518,0.636665886
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,14,70%,0.883527064,0.580528846,0.663522574,0.66353549
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,14,70%,0.880742605,0.585036058,0.667043215,0.667060027
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,14,70%,0.878665077,0.592852779,0.676281287,0.676281287
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,14,70%,0.886626562,0.596569062,0.681397501,0.681397501
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,15,75%,0.599703117,0.847552448,0.640884363,0.640893396
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,15,75%,0.612998066,0.868273973,0.660024755,0.660036166
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,15,75%,0.620179279,0.873843443,0.669334704,0.669334704
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,15,75%,0.624549302,0.886515354,0.676791277,0.676791277
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,15,75%,0.629846154,0.883851468,0.68209852,0.682142086
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,15,75%,0.565708299,0.84965035,0.5986603,0.598671271
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,15,75%,0.586643,0.869260274,0.628349997,0.628363198
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,15,75%,0.595690876,0.864884711,0.638933764,0.638933764
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,15,75%,0.596634834,0.875834446,0.641855808,0.641855808
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,15,75%,0.603936773,0.874352332,0.650351112,0.650399482
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,15,75%,0.761109255,0.398251748,0.63662041,0.636609992
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,15,75%,0.784168337,0.428821918,0.655390792,0.655378377
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,15,75%,0.807671529,0.439124688,0.667278602,0.667278602
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,15,75%,0.806680585,0.429906542,0.663440142,0.663440142
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,15,75%,0.834405145,0.448186528,0.679600824,0.679550853
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,15,75%,0.893006993,0.565607352,0.655753645,0.603566589
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,15,75%,0.900383562,0.581416743,0.68033926,0.626061702
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,15,75%,0.91011896,0.584126685,0.690368427,0.631076516
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,15,75%,0.912550067,0.583191126,0.69113544,0.630173565
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,15,75%,0.922711572,0.586926668,0.703059294,0.636579572
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,15,75%,0.869055944,0.565607352,0.637954845,0.637964946
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,15,75%,0.868054795,0.581416743,0.654380313,0.654392021
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,15,75%,0.874137171,0.584126685,0.663753855,0.663753855
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,15,75%,0.880507343,0.583191126,0.669114375,0.669114375
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,15,75%,0.883419689,0.586926668,0.673459305,0.673504643
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,16,80%,0.597654693,0.860432716,0.640591706,0.640591706
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,16,80%,0.613099993,0.867461214,0.659994479,0.660005137
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,16,80%,0.621576355,0.868649318,0.669902244,0.669902244
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,16,80%,0.630467123,0.884021694,0.682937005,0.682937005
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,16,80%,0.631017584,0.886234818,0.683903152,0.683944118
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,16,80%,0.571174665,0.869119816,0.608301918,0.608301918
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,16,80%,0.586827176,0.871468201,0.628911248,0.628923709
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,16,80%,0.594095595,0.872779843,0.638234889,0.638234889
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,16,80%,0.603798015,0.875469337,0.650500626,0.650500626
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,16,80%,0.604969291,0.877327935,0.652110707,0.652156307
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,16,80%,0.741171144,0.402475004,0.630962137,0.630962137
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,16,80%,0.779850029,0.4167266,0.649536749,0.649524788
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,16,80%,0.799025891,0.429161504,0.660608564,0.660608564
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,16,80%,0.803297546,0.437004589,0.664997914,0.664997914
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,16,80%,0.825735294,0.45465587,0.679332795,0.679287305
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,16,80%,0.895099164,0.565994714,0.657679166,0.604368136
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,16,80%,0.911127093,0.577606982,0.68362353,0.622399178
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,16,80%,0.916976456,0.583903209,0.695316989,0.631763734
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,16,80%,0.914476429,0.585939588,0.695628863,0.634125991
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,16,80%,0.918218623,0.587260487,0.699851228,0.636363636
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,16,80%,0.875102442,0.565994714,0.635305688,0.635305688
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,16,80%,0.873625809,0.577606982,0.651003205,0.651014642
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,16,80%,0.875395842,0.583903209,0.662949195,0.662949195
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,16,80%,0.877972466,0.585939588,0.673654568,0.673654568
Immune,Imbalanced,Imbalanced,Random Forest,0.83,0.17,16,80%,0.885425101,0.587260487,0.67742296,0.677465074
Immune,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,17,85%,0.596247615,0.867720787,0.640069418,0.640069418
Immune,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,17,85%,0.607578806,0.876027463,0.655110724,0.655110724
Immune,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,17,85%,0.619704255,0.885188545,0.670986135,0.670986135
Immune,Imbalanced,Imbalanced,XGBoost,0.17,0.83,17,85%,0.623734923,0.883195917,0.675153819,0.675174242
Immune,Imbalanced,Imbalanced,Random Forest,0.17,0.83,17,85%,0.620999736,0.894817073,0.674352134,0.674352134
Immune,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,17,85%,0.564539649,0.86594678,0.5989973,0.5989973
Immune,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,17,85%,0.57826115,0.866357219,0.617251716,0.617251716
Immune,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,17,85%,0.589295085,0.873137229,0.6323053,0.6323053
Immune,Imbalanced,Imbalanced,XGBoost,0.33,0.67,17,85%,0.590401489,0.871809973,0.633431002,0.633454403
Immune,Imbalanced,Imbalanced,Random Forest,0.33,0.67,17,85%,0.596849174,0.880716463,0.642911585,0.642911585
Immune,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,17,85%,0.740461158,0.416120324,0.635133051,0.635133051
Immune,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,17,85%,0.771156559,0.422976501,0.648728363,0.648728363
Immune,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,17,85%,0.7807462,0.439289879,0.657962939,0.657962939
Immune,Imbalanced,Imbalanced,XGBoost,0.5,0.5,17,85%,0.794159544,0.437769925,0.662140411,0.662118386
Immune,Imbalanced,Imbalanced,Random Forest,0.5,0.5,17,85%,0.809145129,0.465320122,0.677782012,0.677782012
Immune,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,17,85%,0.901889703,0.561839323,0.65665237,0.599267258
Immune,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,17,85%,0.912097476,0.571740316,0.677268008,0.614447346
Immune,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,17,85%,0.914604121,0.579189234,0.688147572,0.625048594
Immune,Imbalanced,Imbalanced,XGBoost,0.67,0.33,17,85%,0.913623871,0.578352181,0.686372352,0.623736134
Immune,Imbalanced,Imbalanced,Random Forest,0.67,0.33,17,85%,0.931402439,0.577777778,0.700480244,0.625381098
Immune,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,17,85%,0.888777478,0.561839323,0.630659468,0.630659468
Immune,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,17,85%,0.877961512,0.571740316,0.644376753,0.644376753
Immune,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,17,85%,0.878579759,0.579189234,0.658934819,0.658934819
Immune,Imbalanced,Imbalanced,XGBoost,0.83,0.17,17,85%,0.878288182,0.578352181,0.660919076,0.660940414
